time,open,high,low,close,Volume,ATR
1737354240,102670.1,102765.2,102600.1,102749.9,283.769,155.9569885721376
1737354360,102749.9,102749.9,102643.8,102676.6,212.108,152.39577510269856
1737354480,102676.6,102676.6,102488.8,102633,302.749,154.92464830964886
1737354600,102633,102743.5,102590,102623.3,157.344,154.8228877161025
1737354720,102623.3,102732.9,102609,102730.2,45.059,152.6141100220948
1737354840,102730.2,102750,102609,102719.2,218.735,151.7845307348023
1737354960,102719.2,103145.7,102714.3,103093,414.211,171.75706425374457
1737355080,103093,103469.5,103093,103455.9,1219.591,186.3815596641914
1737355200,103455.9,103646.4,103453.2,103602.1,905.969,186.86859111674897
1737355320,103602.1,104377.3,103600,104315.2,1472.527,229.04226317983853
1737355440,104315.2,105618.8,104313.8,105360.3,2392.807,305.8963872384215
1737355560,105360.3,105500.2,105145.3,105500.2,1200.174,309.3966452928195
1737355680,105500.2,106700,105492.1,106213.6,2791.356,373.575456343332
1737355800,106213.6,107193.2,106102.9,107016.2,2341.191,424.7700666045228
1737355920,107016.2,107978.2,107000.3,107764.7,2563.107,464.2793475613422
1737356040,107764.7,109852.6,107764.7,109578.8,4091.789,580.2522513069613
1737356160,109578.8,109988.2,107551.4,107710.1,3038.639,712.8628047850356
1737356280,107710.1,107847,106901.6,107564.4,2227.805,729.472604443247
1737356400,107564.4,108511,107438.7,108511,1692.447,753.9602755544438
1737356520,108511,109100.5,107957.6,108897.6,2666.231,781.7416844434117
1737356640,108897.6,109480,108566.4,109101.9,2592.679,791.160135554597
1737356760,109101.9,109423,108837.1,109167.4,1482.798,776.4986973006968
1737356880,109167.4,109423,108438.7,108614.3,1888.96,791.3416474935044
1737357000,108614.3,108881.8,108321,108834.4,1161.581,774.8743869582543
1737357120,108834.4,109277.3,108750,109081.3,1056.454,757.190502175522
1737357240,109081.3,109175.3,108757.6,108888.4,1510.608,732.941180591556
1737357360,108888.4,108930.2,108200,108405.8,1276.345,732.7453819778732
1737357480,108405.8,108465.4,108100,108399.8,936.024,706.5064261223105
1737357600,108399.8,108577.6,108120.4,108198,867.77,688.698824256432
1737357720,108198,108198.1,107800,108046.3,1149.654,667.941765380973
1737357840,108046.3,108357.7,108033.6,108281.4,614.962,643.3816392823315
1737357960,108281.4,108728.7,108200,108709.9,731.809,635.1900936193077
1737358080,108709.9,109043.5,108666.7,108782.4,1409.329,616.733658360786
1737358200,108782.4,109000,108688,108760.1,798.952,594.9669684778727
1737358320,108760.1,108883.7,108571,108571,530.376,574.8050421580244
1737358440,108571,108571,108174.7,108192.3,667.907,562.0546820038801
1737358560,108192.3,108242.8,107906.8,108149.4,1197.341,545.907919003603
1737358680,108149.4,108635.2,108117.2,108432.4,860.491,543.9144962176313
1737358800,108432.4,108450.2,107918.6,108032.6,1033.043,543.0348893449427
1737358920,108032.6,108059.6,107835.4,107970.4,678.005,520.2609686774476
1737359040,107970.4,108083.2,107850.8,108015.1,476.573,499.6994709147724
1737359160,108015.1,108130.6,107637.3,107641.8,456.257,499.24236584943174
1737359280,107641.8,107950.1,107639.6,107788.7,764.353,485.760768288758
1737359400,107788.7,107977.1,107777.5,107871.3,382.149,465.32071341099
1737359520,107871.3,108070.1,107853.4,107986.4,232.832,447.5620910244915
1737359640,107986.4,108047.5,107622.4,107664.1,349.242,445.95765595131394
1737359760,107664.1,107829.4,107600,107600,360.538,430.4892519547911
1737359880,107600,107600.1,106959.9,107184.7,995.261,445.46859110087826
1737360000,107184.7,107514.9,107150.7,107461.6,1385.413,439.6636917365296
1737360120,107461.6,107763.1,107300,107683.4,429.661,441.33771375534934
1737360240,107683.4,107757.9,107488.7,107645,477.74,429.04216277282416
1737360360,107645,107833,107645,107707.5,230.202,411.82486543190817
1737360480,107707.5,107786.1,107610.2,107716.1,113.059,394.97308932962966
1737360600,107716.1,107816.3,107554.4,107797,119.189,385.46786866322816
1737360720,107797,107971.8,107797,107971.7,243.173,370.4201637587121
1737360840,107971.7,108055.9,107761.6,107848.7,1033.431,364.98300920451754
1737360960,107848.7,107898.7,107680,107848.9,628.721,354.53422283276603
1737361080,107848.9,108087.8,107819.8,107963.6,588.261,348.35320691613987
1737361200,107963.6,108198.1,107919.8,108198.1,1158.296,343.3494064221301
1737361320,108198.1,108315.6,108164.5,108249.8,792.113,329.6173059634069
1737361440,108249.8,108256,108089.6,108134.3,391.255,317.95892696602033
1737361560,108134.3,108235.4,108058.8,108067.7,194.683,307.8618607541611
1737361680,108067.7,108120.7,107976.3,108061,180.714,296.1860135574349
1737361800,108061,108061,107829.2,107907.8,322.667,291.5870125890469
1737361920,107907.8,108321,107907.8,108160.4,281.054,300.2736545469719
1737362040,108160.4,108278.2,108082.9,108250.8,357.786,292.7755363650455
1737362160,108250.8,108277.5,107990.1,107994.4,164.358,292.39156948182756
1737362280,107994.4,108142.6,107950.6,108120.4,184.072,285.22074309026846
1737362400,108120.4,108288.6,108114.9,108171.9,127.522,277.2549757266787
1737362520,108171.9,108250,108128.7,108234.3,119.569,266.1153346033447
