time,open,high,low,close,Volume,ATR
1740193920,170.724,170.845,170.706,170.72,748.8,0.23015062720749427
1740194040,170.72,171.2,170.687,171.2,444.9,0.2503541538355287
1740194160,171.2,171.425,171.199,171.248,1729.5,0.2486145714187052
1740194280,171.248,171.296,171.195,171.242,1308.3,0.2380706734602262
1740194400,171.242,171.425,171.195,171.415,235.1,0.23749419678449704
1740194520,171.415,171.415,171.217,171.275,544.2,0.23467318272846005
1740194640,171.275,171.297,171.195,171.297,227.2,0.2251965268192846
1740194760,171.297,171.355,171.195,171.195,2507.9,0.2205396320464783
1740194880,171.195,171.381,171.195,171.216,518,0.21807251547173037
1740195000,171.216,171.216,170.896,170.905,1012.5,0.22535305008089404
1740195120,170.905,170.982,170.803,170.872,1073.9,0.2220421179322589
1740195240,170.872,170.975,170.802,170.89,260,0.21853910950852626
1740195360,170.89,170.9,170.715,170.725,1331.7,0.216143458829346
1740195480,170.725,170.742,170.467,170.634,1663.1,0.22034749748439109
1740195600,170.634,170.665,170.085,170.18,2704.8,0.24603696194979058
1740195720,170.18,170.215,170.105,170.171,5345.3,0.23632003609623506
1740195840,170.171,170.245,170.045,170.177,4974.2,0.23372574780364805
1740195960,170.177,170.178,169.814,169.916,9205.2,0.2430310515319592
1740196080,169.916,170.055,169.82,170.037,1081.8,0.2424574049939631
1740196200,170.037,170.249,170.016,170.249,638.7,0.2417818760658232
1740196320,170.249,170.585,170.249,170.505,1983.2,0.24851174206112245
1740196440,170.505,170.595,170.505,170.525,352.7,0.23718947477104252
1740196560,170.525,170.525,170.355,170.374,389.3,0.23239022657311206
1740196680,170.374,170.425,170.345,170.419,870.9,0.22150521038931922
1740196800,170.419,170.419,170.175,170.194,1011.5,0.2231119810757964
1740196920,170.194,170.445,170.145,170.445,3382.7,0.22860398242752403
1740197040,170.445,170.645,170.445,170.635,3841.2,0.22656084082555925
1740197160,170.635,170.695,170.425,170.425,904.6,0.22966363790944658
1740197280,170.425,170.655,170.385,170.619,207.9,0.23254480663020113
1740197400,170.619,170.67,170.45,170.514,526.6,0.23164874901375812
1740197520,170.514,170.59,170.445,170.59,232.6,0.22545955265563328
1740197640,170.59,170.705,170.501,170.504,537,0.22392672746594575
1740197760,170.504,170.679,170.501,170.679,193.5,0.22064624693266371
1740197880,170.679,170.679,170.305,170.364,392.9,0.23160008643747312
1740198000,170.364,170.659,170.323,170.659,444.8,0.23905722312050964
1740198120,170.659,170.885,170.633,170.74,426.2,0.23998170718332903
1740198240,170.74,171.205,170.735,171.205,4007.6,0.2564115852416626
1740198360,171.205,171.302,170.864,170.948,6056.4,0.26938218629582866
1740198480,170.948,171.125,170.789,170.905,2277.3,0.27414060156041326
1740198600,170.905,170.925,170.681,170.9,491.1,0.2719877014489552
1740198720,170.9,171.075,170.899,171.004,378.9,0.26513143705974324
1740198840,171.004,171.064,170.927,171.064,378.8,0.2559791915554759
1740198960,171.064,171.255,171.061,171.236,9684.6,0.25155210644436965
1740199080,171.236,171.4,171.155,171.215,502.7,0.2510840988412007
1740199200,171.215,171.345,171.145,171.255,1158.2,0.24743523463825698
1740199320,171.255,171.255,171.025,171.129,124.7,0.2461898607355236
1740199440,171.129,171.405,171.129,171.28,169,0.24831915639727264
1740199560,171.28,171.28,171.078,171.135,261,0.24501064522603874
1740199680,171.135,171.275,171.06,171.275,672.1,0.24286702770989338
1740199800,171.275,171.8,171.23,171.714,953.6,0.26623366858775965
1740199920,171.714,171.752,171.614,171.683,518,0.25707412083149145
1740200040,171.683,171.716,171.644,171.67,382.1,0.2438545407720994
1740200160,171.67,171.67,171.497,171.564,2471.2,0.23879350214551898
1740200280,171.564,171.67,171.525,171.67,535.9,0.23209396627798062
1740200400,171.67,171.869,171.614,171.724,2906.2,0.23373011154383883
1740200520,171.724,171.759,171.476,171.481,545.6,0.23724938929070655
1740200640,171.481,171.625,171.376,171.523,689.8,0.2380887186270843
1740200760,171.523,171.693,171.42,171.507,369.5,0.2405823815822943
1740200880,171.507,171.607,171.345,171.368,779.3,0.2421122114692733
1740201000,171.368,171.578,171.305,171.566,526.2,0.24431848207861065
1740201120,171.566,171.598,171.366,171.366,542.9,0.243438590501567
1740201240,171.366,171.366,171.245,171.265,396.8,0.23469297689431287
1740201360,171.265,171.506,171.235,171.394,683,0.23728633568757526
1740201480,171.394,171.507,171.267,171.48,406.9,0.23748016885274909
1740201600,171.48,171.48,171.293,171.302,309.3,0.23387444250612296
1740201720,171.302,171.435,171.275,171.427,471.2,0.22859769661282822
1740201840,171.427,171.866,171.427,171.866,1819.9,0.2436264325690563
1740201960,171.866,171.866,171.63,171.734,447,0.2430816873855536
1740202080,171.734,171.755,171.581,171.626,120.8,0.23814728114372882
1740202200,171.626,171.7,171.385,171.385,528.8,0.24363676106203375
1740202320,171.385,171.6,171.381,171.6,234.1,0.2418769924147452
1740202440,171.6,171.666,171.579,171.605,315.6,0.23081435009940549
1740202560,171.605,171.656,171.416,171.641,1029.2,0.2314704679494486
1740202680,171.641,172.066,171.641,172.034,1594.4,0.24529400595306022
1740202800,172.034,172.256,171.975,172.235,4697.8,0.24784443409927065
1740202920,172.235,172.276,172.154,172.224,2275.2,0.23885554594932376
1740203040,172.224,172.336,172.079,172.079,1556.7,0.2401515783815153
1740203160,172.079,172.474,172.066,172.319,1599.4,0.2521407513542633
