time,open,high,low,close,Volume,ATR
1737375000,26.818,26.818,26.682,26.716,1291,0.06978016332208507
1737375120,26.716,26.716,26.564,26.608,1645,0.07565300879907907
1737375240,26.608,26.671,26.568,26.663,260,0.07760636531343043
1737375360,26.663,26.663,26.414,26.414,752,0.08984876779104245
1737375480,26.414,26.429,26.25,26.308,1357,0.09621671294882503
1737375600,26.308,26.381,26.142,26.381,2722,0.10641551916676616
1737375720,26.381,26.446,26.255,26.446,1442,0.1124572677977116
1737375840,26.446,26.5,26.426,26.493,517,0.10971032009787518
1737375960,26.493,26.632,26.46,26.537,768,0.11415958294802699
1737376080,26.537,26.537,26.469,26.512,933,0.11086246988031061
1737376200,26.512,26.58,26.463,26.472,225,0.11130086488885967
1737376320,26.472,26.603,26.472,26.562,142,0.11270794596822685
1737376440,26.562,26.608,26.454,26.454,177,0.11565737839906778
1737376560,26.454,26.489,26.407,26.415,559,0.11325327994199157
1737376680,26.415,26.415,26.295,26.295,312,0.11373518851756341
1737376800,26.295,26.363,26.251,26.259,122,0.11361124648059448
1737376920,26.259,26.259,26.18,26.251,1174,0.11113901458912348
1737377040,26.251,26.388,26.24,26.388,1122,0.11377194211847204
1737377160,26.388,26.46,26.354,26.451,297,0.11321680339572415
1737377280,26.451,26.521,26.399,26.407,624,0.11384417458174385
1737377400,26.407,26.441,26.366,26.441,118,0.11106959068304781
1737377520,26.441,26.474,26.385,26.426,378,0.1094931913485443
1737377640,26.426,26.467,26.401,26.467,379,0.1063865348236482
1737377760,26.467,26.47,26.387,26.387,60,0.10471606805053035
1737377880,26.387,26.401,26.33,26.376,33,0.10230777747549258
1737378000,26.376,26.408,26.251,26.251,85,0.10621436479867168
1737378120,26.251,26.399,26.24,26.387,149,0.10998476731305244
1737378240,26.387,26.403,26.319,26.355,161,0.10812871250497724
1737378360,26.355,26.475,26.355,26.429,84,0.10897666161176466
1737378480,26.429,26.429,26.364,26.364,76,0.10583547149663844
1737378600,26.364,26.391,26.328,26.391,155,0.10277579496116418
1737378720,26.391,26.391,26.299,26.366,151,0.10200609532108094
1737378840,26.366,26.496,26.366,26.496,106,0.10400565994100366
1737378960,26.496,26.565,26.483,26.557,151,0.10243382708807489
1737379080,26.557,26.557,26.477,26.543,92,0.10083141086749799
1737379200,26.543,26.543,26.465,26.498,53,0.0992005958055338
1737379320,26.498,26.551,26.466,26.548,357,0.09818626753370975
1737379440,26.548,26.625,26.504,26.61,472,0.09981581985273039
1737379560,26.61,26.61,26.507,26.52,210,0.10004326129182094
1737379680,26.52,26.546,26.485,26.485,88,0.09725445691383372
1737379800,26.485,26.528,26.432,26.528,328,0.0971648528485599
1737379920,26.528,26.589,26.516,26.567,382,0.09543879193080565
1737380040,26.567,26.64,26.567,26.64,99,0.09383602107860527
1737380160,26.64,26.69,26.552,26.572,455,0.09699059100156215
1737380280,26.572,26.572,26.485,26.489,69,0.09627697735859342
1737380400,26.489,26.489,26.404,26.456,144,0.09547147897583681
1737380520,26.456,26.535,26.456,26.477,139,0.09429494476327709
1737380640,26.477,26.503,26.407,26.407,112,0.094416734423043
1737380760,26.407,26.558,26.407,26.54,99,0.09845839624996848
1737380880,26.54,26.557,26.531,26.557,137,0.09328279651782787
1737381000,26.557,26.585,26.557,26.585,62,0.08861973962369747
1737381120,26.585,26.599,26.514,26.591,83,0.08836118679343342
1737381240,26.591,26.599,26.552,26.552,242,0.08540681630818822
1737381360,26.552,26.587,26.535,26.587,40,0.0830206151433176
1737381480,26.587,26.597,26.547,26.597,24,0.08066199977593781
1737381600,26.597,26.688,26.583,26.688,342,0.08240042836337085
1737381720,26.688,26.691,26.57,26.582,553,0.08515754062312997
1737381840,26.582,26.582,26.504,26.542,210,0.08464628772147778
1737381960,26.542,26.554,26.488,26.51,206,0.08331441002708644
